,COUNTY,DATE,WATER,TOWN,SPECIES,QTY,SIZE (inch),X_coord,Y_coord
1208,Piscataquis,2024-05-23,FITZGERALD (MTN VIEW) P,Big Moose Twp,BROOK TROUT,2700,10,-69.6895764662,45.5200095837
1209,Piscataquis,2024-05-23,GARLAND P,Dover-Foxcroft,BROOK TROUT,300,10,-69.2329383249,45.2609636226
1210,Piscataquis,2024-05-23,GRAVEL PIT P,Moosehead Junction Twp,BROOK TROUT,250,10,-69.6241547647,45.4489544286
1211,Piscataquis,2024-05-23,PISCATAQUIS R,Dover-Foxcroft,BROOK TROUT,500,10,-69.2437141259,45.2005768083
1212,Piscataquis,2024-05-23,PISCATAQUIS R,Guilford,BROOK TROUT,750,10,44.6939,-69.3815
1213,Piscataquis,2024-05-23,PRONG P,Beaver Cove,BROOK TROUT,2100,10,-69.527521416,45.5353776477
1214,Piscataquis,2024-05-23,SEBEC R,Milo,BROOK TROUT,850,10,44.6939,-69.3815
1215,Piscataquis,2024-05-23,SEBEC R,Sebec,BROOK TROUT,500,10,44.6939,-69.3815
1216,Piscataquis,2024-05-23,WHETSTONE P,Blanchard Twp,BROOK TROUT,1100,10,-69.558759336,45.2151650324
1217,Piscataquis,2024-05-28,BENNETT P (BIG),Guilford,SPLAKE,150,9,-69.3352818704,45.2507390006
1218,Piscataquis,2024-05-28,DRUMMOND P,Abbot,BROOK TROUT,250,10,-69.4186747492,45.1704987801
1219,Piscataquis,2024-05-28,SPENCER P (BIG),East Middlesex Canal Grant Twp,BROOK TROUT,1000,10,-69.565703112,45.7452247968
1220,Piscataquis,2024-05-31,DOE P,Monson,BROOK TROUT,500,10,-69.5458300124,45.2725102047
1221,Piscataquis,2024-05-31,POWER TROUT P,Moosehead Junction Twp,BROOK TROUT,250,10,-69.6186435644,45.3979195875
1222,Piscataquis,2024-06-03,SAWYER P,Greenville,BROOK TROUT,650,10,-69.5551055811,45.4772375371
1223,Piscataquis,2024-06-04,SCHOODIC STREAM,Medford,BROOK TROUT,4600,2,44.6939,-69.3815
1224,Piscataquis,2024-06-10,DUNHAM B,Dover-Foxcroft,BROOK TROUT,400,10,44.6939,-69.3815
1225,Piscataquis,2024-09-20,ABOL P,T2 R9 WELS,BROOK TROUT,750,8,-68.9244490402,45.8382457728
1226,Piscataquis,2024-09-20,ROCKY P,T2 R9 WELS,BROOK TROUT,200,8,-68.9079291226,45.8361135858
1227,Piscataquis,2024-09-20,ROUND P,T2 R9 WELS,BROOK TROUT,250,8,-68.9068661241,45.8395862649
1228,Piscataquis,2024-09-23,BILLFISH P,Trout Brook Twp,BROOK TROUT,300,8,-68.8226664467,46.1358500675
1229,Piscataquis,2024-09-23,CURRIER P (FIRST),T9 R11 WELS,BROOK TROUT,100,8,-69.0994245274,46.4198792409
1230,Piscataquis,2024-09-23,FROST P,Trout Brook Twp,BROOK TROUT,250,8,-68.916266585,46.1741204657
1231,Piscataquis,2024-09-23,MATTHEWS P,T8 R10 WELS,BROOK TROUT,200,8,-69.0618770341,46.3184020845
1232,Piscataquis,2024-09-23,MOUNTAIN P,T10 R10 WELS,BROOK TROUT,275,8,-69.0108732098,46.5578795631
1233,Piscataquis,2024-09-23,THIRD (MATAGAMON) L,T7 R10 WELS,BROOK TROUT,1700,8,-69.0306659208,46.2453232453
1234,Piscataquis,2024-09-24,BELL P,Monson,BROOK TROUT,350,7,-69.5213627938,45.3429512663
1235,Piscataquis,2024-09-24,DOE P,Monson,BROOK TROUT,200,12,-69.5458300124,45.2725102047
1236,Piscataquis,2024-09-24,GARLAND P,Dover-Foxcroft,SPLAKE,100,7,-69.2329383249,45.2609636226
1237,Piscataquis,2024-09-24,GRAVEL PIT P,Moosehead Junction Twp,BROOK TROUT,250,12,-69.6241547647,45.4489544286
1238,Piscataquis,2024-09-24,GREENWOOD P (LITTLE),Elliottsville Twp,SPLAKE,150,7,-69.4134312521,45.3691589713
1239,Piscataquis,2024-09-24,GRINDSTONE P,Willimantic,BROOK TROUT,775,7,-69.3938851301,45.3231521328
1240,Piscataquis,2024-09-24,GRINDSTONE P,Willimantic,SPLAKE,200,7,-69.3938851301,45.3231521328
1241,Piscataquis,2024-09-24,HORSESHOE P,Willimantic,BROOK TROUT,1300,7,-69.3763458303,45.2869219509
1242,Piscataquis,2024-09-24,HOUSTON P,T7 R9 NWP,BROOK TROUT,1400,7,-69.234607576,45.427622356
1243,Piscataquis,2024-09-24,INDIAN & DAM PONDS,T7 R9 NWP,BROOK TROUT,1000,7,-69.2975714144,45.4179745837
1244,Piscataquis,2024-09-24,LILY P,Monson,BROOK TROUT,100,7,-69.5088250403,45.3402609457
1245,Piscataquis,2024-09-24,MCLELLAN P,Elliottsville Twp,BROOK TROUT,300,7,-69.5186817993,45.3487062953
1246,Piscataquis,2024-09-24,PEMADUMCOOK CHAIN L,T1 R9 WELS,BROOK TROUT,900,13,-68.9362835285,45.7059507319
1247,Piscataquis,2024-09-24,RABBIT P,Elliottsville Twp,BROOK TROUT,100,7,-69.5018887201,45.3561502622
1248,Piscataquis,2024-09-24,SHADOW P,Moosehead Junction Twp,SPLAKE,200,7,-69.6243707212,45.4687175439
1249,Piscataquis,2024-09-24,SMITH P,Elliottsville Twp,BROOK TROUT,100,7,-69.4925115087,45.3845482439
1250,Piscataquis,2024-09-24,SOUTH P,Monson,BROOK TROUT,360,7,-69.4555372643,45.3417443908
1251,Piscataquis,2024-09-24,TURTLE P,Lake View Plt,BROOK TROUT,500,8,-68.8584165728,45.4152307886
1252,Piscataquis,2024-09-25,BEAN P,T2 R12 WELS,BROOK TROUT,150,7,-69.2163387255,45.8068423173
1253,Piscataquis,2024-09-25,BEAN P (LOWER),Rainbow Twp,BROOK TROUT,600,7,-69.1898563895,45.8126459882
1254,Piscataquis,2024-09-25,BEAN P (UPPER),Rainbow Twp,BROOK TROUT,250,7,-69.1811521349,45.8272641286
1255,Piscataquis,2024-09-25,CELIA P,T3 R10 WELS,BROOK TROUT,250,8,-69.0681662673,45.891992639
1256,Piscataquis,2024-09-25,CHESUNCOOK P,T3 R11 WELS,SPLAKE,700,7,-69.1820606272,45.8552139615
1257,Piscataquis,2024-09-25,CLIFFORD P,Rainbow Twp,BROOK TROUT,250,7,-69.0929102982,45.8350585113
1258,Piscataquis,2024-09-25,CRESCENT P,Rainbow Twp,BROOK TROUT,225,7,-69.1805441121,45.7691131957
1259,Piscataquis,2024-09-25,DEBSCONEAG L (5TH),Rainbow Twp,BROOK TROUT,1600,7,-69.0995295024,45.7622696377
1260,Piscataquis,2024-09-25,DEBSCONEAG L (6TH),T1 R11 WELS,BROOK TROUT,600,7,-69.1216217817,45.7601707275
1261,Piscataquis,2024-09-25,DRAPER P,T3 R10 WELS,BROOK TROUT,350,8,-69.0448176789,45.9011767583
1262,Piscataquis,2024-09-25,FOWLER P,T3 R11 WELS,BROOK TROUT,400,8,-69.0957647627,45.8881179818
1263,Piscataquis,2024-09-25,HALE P,T2 R10 WELS,BROOK TROUT,400,8,-68.9754578204,45.810169364
1264,Piscataquis,2024-09-25,HOLBROOK P,Rainbow Twp,SPLAKE,500,7,-69.1467775862,45.8494289288
1265,Piscataquis,2024-09-25,LAZY TOM P,T1 R13 WELS,BROOK TROUT,350,7,-69.4234905252,45.7398755849
1266,Piscataquis,2024-09-25,LEAVITT P,T1 R11 WELS,BROOK TROUT,500,7,-69.0961253258,45.6834367578
1267,Piscataquis,2024-09-25,LONG BOG,Shawtown Twp,BROOK TROUT,300,8,-69.2619117792,45.6631670455
1268,Piscataquis,2024-09-25,LONG P,TA R11 WELS,SPLAKE,100,7,-69.1368961224,45.6694722633
1269,Piscataquis,2024-09-25,MCKENNA P,T3 R11 WELS,BROOK TROUT,800,8,-69.102249865,45.9094314139
1270,Piscataquis,2024-09-25,MURPHY P (BIG),Rainbow Twp,BROOK TROUT,525,7,-69.1685670454,45.7948404441
1271,Piscataquis,2024-09-25,PINE P (BIG),T3 R13 WELS,BROOK TROUT,1600,8,-69.4278252059,45.8680038647
1272,Piscataquis,2024-09-25,PRONG P,Beaver Cove,BROOK TROUT,1100,12,-69.527521416,45.5353776477
1273,Piscataquis,2024-09-25,ROCKY P,T3 R11 WELS,BROOK TROUT,75,8,-69.1264015357,45.8603252421
1274,Piscataquis,2024-09-25,SCHOODIC L,Lake View Plt,BROOK TROUT,900,13,-68.9219156521,45.3707656872
1275,Piscataquis,2024-09-26,FITZGERALD (MTN VIEW) P,Big Moose Twp,BROOK TROUT,1400,12,-69.6895764662,45.5200095837
1276,Piscataquis,2024-09-27,JO-MARY P,TB R10 WELS,BROOK TROUT,300,8,-69.0394566866,45.5768119539
1277,Piscataquis,2024-10-01,CENTER P,Sangerville,BROOK TROUT,1000,13,-69.3035533383,45.123664927
1278,Piscataquis,2024-10-01,MITCHELL P,T7 R9 WELS,BROOK TROUT,300,8,-68.8355259062,46.2350286324
1279,Piscataquis,2024-10-01,MITCHELL P,T7 R9 WELS,BROOK TROUT,100,13,-68.8355259062,46.2350286324
1280,Piscataquis,2024-10-02,SEBOEIS L,Lake View Plt,L.L. SALMON,800,12,-68.9219156521,45.3707656872
1281,Piscataquis,2024-10-03,DAVIS P (FIRST),Guilford,BROOK TROUT,700,13,-69.4085781726,45.2364298672
1282,Piscataquis,2024-10-03,DRUMMOND P,Abbot,BROOK TROUT,250,13,-69.4186747492,45.1704987801
1283,Piscataquis,2024-10-03,DUNHAM B,Dover-Foxcroft,BROOK TROUT,200,13,44.6939,-69.3815
1284,Piscataquis,2024-10-03,HARLOW P,Parkman,BROOK TROUT,450,13,-69.3987038894,45.141679772
1285,Piscataquis,2024-10-03,MILO FARM (HARRIS) P,Milo,BROOK TROUT,75,13,44.6939,-69.3815
1286,Piscataquis,2024-10-03,SNOWS P,Dover-Foxcroft,BROOK TROUT,100,13,-69.2437141259,45.2005768083
1287,Piscataquis,2024-10-04,BRANNS MILL P,Dover-Foxcroft,BROOK TROUT,1200,13,-69.1689383422,45.1087238898
1288,Piscataquis,2024-10-04,SAWYER P,Greenville,BROOK TROUT,350,13,-69.5551055811,45.4772375371
1289,Piscataquis,2024-10-09,PISCATAQUIS R,Guilford,BROOK TROUT,1000,13,44.6939,-69.3815
1290,Piscataquis,2024-10-10,PISCATAQUIS R,Dover-Foxcroft,BROOK TROUT,750,13,-69.2437141259,45.2005768083
1291,Piscataquis,2024-10-10,SEBEC R,Sebec,BROOK TROUT,250,13,44.6939,-69.3815
1292,Piscataquis,2024-10-15,CARRY P,T3 R11 WELS,BROOK TROUT,500,8,-69.1635643495,45.872549226
1293,Piscataquis,2024-10-15,SALMON P,T4 R13 WELS,BROOK TROUT,900,8,-69.462659635,45.9413201682
1294,Piscataquis,2024-10-15,TEN-FORTY P,T2 R12 WELS,BROOK TROUT,450,8,-69.2414334002,45.7900217105
1295,Piscataquis,2024-10-16,SHIRLEY P,Shirley,BROOK TROUT,300,13,-69.6210105267,45.368161981
1296,Piscataquis,2024-10-17,PILLSBURY P (LITTLE),T8 R11 WELS,BROOK TROUT,1500,8,-69.1525221191,46.3283751868
1297,Piscataquis,2024-10-23,MANHANOCK P,Sangerville,BROOK TROUT,1050,12,-69.3708267353,45.1477923135
1298,Piscataquis,2024-10-24,MILO FARM (HARRIS) P,Milo,BROOK TROUT,80,13,44.6939,-69.3815
1299,Piscataquis,2024-10-24,PEMADUMCOOK CHAIN L,T1 R9 WELS,BROOK TROUT,150,13,-68.9362835285,45.7059507319
1300,Piscataquis,2024-10-24,SCHOODIC L,Lake View Plt,BROOK TROUT,200,13,-68.9219156521,45.3707656872
1301,Piscataquis,2024-10-30,FITZGERALD (MTN VIEW) P,Big Moose Twp,BROOK TROUT,50,18,-69.6895764662,45.5200095837
1302,Piscataquis,2024-10-30,NORTON P,Brownville,BROOK TROUT,150,13,-68.9695809563,45.3718747594
1303,Piscataquis,2024-10-30,SEBOEIS L,Lake View Plt,SPLAKE,500,13,-68.9219156521,45.3707656872
1304,Piscataquis,2024-11-01,HEBRON L,Monson,BROOK TROUT,4600,7,-69.5273310379,45.2805472069
1305,Piscataquis,2024-11-01,SEBOEIS L,Lake View Plt,L.L. SALMON,55,18,-68.9219156521,45.3707656872
1306,Piscataquis,2024-11-04,HEBRON L,Monson,BROOK TROUT,4000,8,-69.5273310379,45.2805472069
1307,Piscataquis,2024-11-06,BRANNS MILL P,Dover-Foxcroft,BROOK TROUT,75,18,-69.1689383422,45.1087238898
1308,Piscataquis,2024-11-06,HARLOW P,Parkman,BROOK TROUT,25,18,-69.3987038894,45.141679772
1309,Piscataquis,2024-11-06,MANHANOCK P,Sangerville,BROOK TROUT,75,18,-69.3708267353,45.1477923135
1310,Piscataquis,2024-11-19,DRUMMOND P,Abbot,BROOK TROUT,25,18,-69.4186747492,45.1704987801
1311,Piscataquis,2024-11-19,MILO FARM (HARRIS) P,Milo,BROOK TROUT,10,18,44.6939,-69.3815
1312,Piscataquis,2024-11-19,PRONG P,Beaver Cove,BROOK TROUT,50,18,-69.527521416,45.5353776477
1313,Sagadahoc,2024-02-05,CENTER P,Phippsburg,BROOK TROUT,100,14,-69.8148196404,43.8153218457
1314,Sagadahoc,2024-05-07,NEQUASSET L,Woolwich,BROWN TROUT,300,9,-69.7742562388,43.9526264017
1315,Sagadahoc,2024-10-02,SPRAGUE P,Phippsburg,BROOK TROUT,200,8,-69.8345784888,43.7842169344
1316,Sagadahoc,2024-10-17,NEQUASSET L,Woolwich,RAINBOW TROUT,200,14,-69.7742562388,43.9526264017
1317,Sagadahoc,2024-10-18,CAESAR P,Bowdoin,BROOK TROUT,200,12,-69.9837929931,44.0640109286
1318,Sagadahoc,2024-10-18,CENTER P,Phippsburg,BROOK TROUT,100,12,-69.8148196404,43.8153218457
1319,Sagadahoc,2024-10-18,CHARLES P,Georgetown,BROOK TROUT,150,7,-69.7239633549,43.8242946693
1320,Sagadahoc,2024-10-18,CHARLES P,Georgetown,BROOK TROUT,75,12,-69.7239633549,43.8242946693
1321,Sagadahoc,2024-10-18,EDDY P (BIG),Topsham,BROOK TROUT,500,9,-69.9708321797,43.9938639271
1322,Sagadahoc,2024-10-18,EDDY P (BIG),Topsham,BROOK TROUT,75,12,-69.9708321797,43.9938639271
1323,Sagadahoc,2024-10-18,SILVER L,Phippsburg,BROOK TROUT,50,12,-69.7874988214,43.7458409607
1324,Sagadahoc,2024-10-30,SEWALL P,Arrowsic,BROOK TROUT,250,13,-69.7809393691,43.8697309511
1325,Sagadahoc,2024-11-07,NEQUASSET L,Woolwich,BROWN TROUT,500,12,-69.7742562388,43.9526264017
1326,Sagadahoc,2024-11-19,SEWALL P,Arrowsic,BROOK TROUT,30,17,-69.7809393691,43.8697309511
1327,Sagadahoc,2024-11-23,NEQUASSET L,Woolwich,RAINBOW TROUT,150,20,-69.7742562388,43.9526264017
1328,Sagadahoc,2024-12-03,CAESAR P,Bowdoin,BROOK TROUT,20,17,-69.9837929931,44.0640109286
1329,Sagadahoc,2024-12-03,CENTER P,Phippsburg,BROOK TROUT,15,19,-69.8148196404,43.8153218457
1330,Sagadahoc,2024-12-03,EDDY P (BIG),Topsham,BROOK TROUT,10,19,-69.9708321797,43.9938639271
1331,Sagadahoc,2024-12-03,SILVER L,Phippsburg,BROOK TROUT,600,8,-69.7874988214,43.7458409607
1332,Sagadahoc,2024-12-03,SILVER L,Phippsburg,BROOK TROUT,10,19,-69.7874988214,43.7458409607
1333,Somerset,2024-04-12,CARRABASSETT STREAM,Canaan,BROOK TROUT,300,10,44.6939,-69.3815
1334,Somerset,2024-04-12,HIGHT P,Skowhegan,BROOK TROUT,200,10,-69.7210018533,44.7725379229
1335,Somerset,2024-04-12,MILL STREAM,Embden,BROOK TROUT,70,10,44.6939,-69.3815
1336,Somerset,2024-04-17,FAIRFIELD REC (PAL) P,Fairfield,BROOK TROUT,330,10,-69.6133204189,44.5879199682
1337,Somerset,2024-04-17,HIGGINS B,Harmony,BROOK TROUT,220,10,44.6939,-69.3815
1338,Somerset,2024-04-17,INDIAN STREAM,Saint Albans,BROOK TROUT,330,10,-69.3861332996,44.9350585212
1339,Somerset,2024-04-18,WEST OUTLET (MOOSEHEAD L),Taunton & Raynham Academy Grant,BROOK TROUT,660,10,-69.7608342344,45.6419484999
1340,Somerset,2024-04-19,CARRABASSETT R,New Portland,BROOK TROUT,300,10,-70.2012267772,45.045746546
1341,Somerset,2024-04-22,LONG (MARTIN) P,The Forks Plt,BROOK TROUT,500,10,-69.9942806778,45.2704093804
1342,Somerset,2024-04-22,MACDOUGALL P,Caratunk,BROOK TROUT,100,10,-69.9843445427,45.1720845728
1343,Somerset,2024-04-23,TIBBETTS P,Concord Twp,BROOK TROUT,100,10,-69.8656044734,45.0088340304
1344,Somerset,2024-04-23,WENTWORTH P,Solon,BROOK TROUT,500,10,-69.7427830743,44.9777872439
1345,Somerset,2024-04-25,HEALD STREAM,Jackman,BROOK TROUT,500,10,44.6939,-69.3815
1346,Somerset,2024-04-25,SANDY STREAM,Jackman,BROOK TROUT,500,10,44.6939,-69.3815
1347,Somerset,2024-04-25,SEBASTICOOK R,Hartland,BROOK TROUT,150,10,44.6939,-69.3815
1348,Somerset,2024-04-25,SEBASTICOOK R,Pittsfield,BROOK TROUT,750,10,44.6939,-69.3815
1349,Somerset,2024-04-26,KENNEBEC R,Sapling Twp,BROOK TROUT,1500,10,-69.7717105901,45.5830323427
1350,Somerset,2024-04-29,LONG P,Taunton & Raynham Academy Grant,BROOK TROUT,1980,10,-69.7608342344,45.6419484999
1351,Somerset,2024-04-30,AUSTIN P,Bald Mountain Twp T2 R3,BROOK TROUT,1200,10,-69.7476761321,45.2098903705
1352,Somerset,2024-04-30,ROWE P,Pleasant Ridge Plt,BROOK TROUT,1650,10,-69.9914847587,45.1243239022
1353,Somerset,2024-04-30,SANDY P,Embden,BROOK TROUT,440,10,-69.9195659037,44.9086620759
1354,Somerset,2024-05-01,EMBDEN P,Embden,BROOK TROUT,2750,10,-69.9524098241,44.939673532
1355,Somerset,2024-05-01,MILL STREAM,Embden,BROOK TROUT,77,10,44.6939,-69.3815
1356,Somerset,2024-05-01,WOOD P (BIG),Attean Twp,L.L. SALMON,500,7,-70.2818578968,45.6202887498
1357,Somerset,2024-05-01,WOOD P (BIG),Attean Twp,BROOK TROUT,2365,10,-70.2818578968,45.6202887498
1358,Somerset,2024-05-02,FAIRFIELD REC (PAL) P,Fairfield,BROOK TROUT,330,10,-69.6133204189,44.5879199682
1359,Somerset,2024-05-02,HANCOCK P,Embden,BROOK TROUT,550,10,-69.9960244911,44.9570218465
1360,Somerset,2024-05-02,PARLIN P,Parlin Pond Twp,BROOK TROUT,2700,10,-70.0858023626,45.5233808324
1361,Somerset,2024-05-03,WESSERUNSETT L,Madison,BROWN TROUT,1200,9,-69.7678298493,44.8401560328
1362,Somerset,2024-05-03,WESSERUNSETT STREAM,Athens,BROWN TROUT,400,9,44.6939,-69.3815
1363,Somerset,2024-05-07,CARRABASSETT R,New Portland,BROOK TROUT,300,10,-70.2012267772,45.045746546
1364,Somerset,2024-05-07,HARMONY FIRE P,Harmony,BROOK TROUT,100,10,-68.935438175,44.7808401198
1365,Somerset,2024-05-07,KENNEBEC R,Fairfield,BROWN TROUT,2000,9,44.6939,-69.3815
1366,Somerset,2024-05-07,MORRILL P,Hartland,BROOK TROUT,250,10,-69.5176122915,44.833930026
1367,Somerset,2024-05-09,BRASSUA L,Taunton & Raynham Academy Grant,L.L. SALMON,500,7,-69.7608342344,45.6419484999
1368,Somerset,2024-05-09,CROCKER P,Dennistown Plt,BROOK TROUT,2200,10,-70.3486252614,45.6849069511
1369,Somerset,2024-05-09,MOOSEHEAD L,Rockwood Strip T1 R1 NBKP,L.L. SALMON,1500,7,-69.9662904396,45.6502172545
1370,Somerset,2024-05-10,WEST OUTLET (MOOSEHEAD L),Taunton & Raynham Academy Grant,L.L. SALMON,500,7,-69.7608342344,45.6419484999
1371,Somerset,2024-05-10,WEST OUTLET (MOOSEHEAD L),Taunton & Raynham Academy Grant,BROOK TROUT,100,10,-69.7608342344,45.6419484999
1372,Somerset,2024-05-10,WEST OUTLET (MOOSEHEAD L),Taunton & Raynham Academy Grant,BROOK TROUT,500,10,-69.7608342344,45.6419484999
1373,Somerset,2024-05-13,SANDY R,Norridgewock,BROWN TROUT,800,9,-69.8710616502,44.7718652887
1374,Somerset,2024-05-14,KENNEBEC R,Skowhegan,BROWN TROUT,800,9,44.6939,-69.3815
1375,Somerset,2024-05-14,KENNEBEC R,Solon,BROWN TROUT,1750,9,44.6939,-69.3815
1376,Somerset,2024-05-16,HORSESHOE P,Pierce Pond Twp,BROOK TROUT,110,10,-70.1068983368,45.292273398
1377,Somerset,2024-05-16,KILGORE P,Pierce Pond Twp,BROOK TROUT,525,10,-70.0766276426,45.3118404841
1378,Somerset,2024-05-16,MOSQUITO P,The Forks Plt,BROOK TROUT,500,10,-69.859807093,45.2997101974
1379,Somerset,2024-05-16,PIERCE P,Pierce Pond Twp,L.L. SALMON,600,7,-70.0739196059,45.2649831973
1380,Somerset,2024-05-20,ATTEAN P,Attean Twp,L.L. SALMON,1100,7,-70.2903507725,45.5686185588
1381,Somerset,2024-05-20,HOLEB P,Holeb Twp,L.L. SALMON,375,7,-70.4062345308,45.5841299156
1382,Somerset,2024-05-20,HOLEB P,Holeb Twp,SPLAKE,500,9,-70.4062345308,45.5841299156
1383,Somerset,2024-05-20,HOLEB P,Holeb Twp,BROOK TROUT,1000,10,-70.4062345308,45.5841299156
1384,Somerset,2024-05-20,KENNEBEC R,Anson,BROWN TROUT,2250,9,44.6939,-69.3815
1385,Somerset,2024-05-20,SPLIT ROCK P,Pierce Pond Twp,BROOK TROUT,300,3,-70.0729318671,45.2979131388
1386,Somerset,2024-05-20,SUPPLY P,Moose River,BROOK TROUT,400,10,-70.1987669934,45.6566952595
1387,Somerset,2024-05-20,WOOD P (LITTLE BIG),Dennistown Plt,SPLAKE,500,9,-70.3531481278,45.6355849926
1388,Somerset,2024-05-21,CARRABASSETT R,New Portland,RAINBOW TROUT,200,11,-70.2012267772,45.045746546
1389,Somerset,2024-05-21,MOUNTAIN DIMMICK P,Caratunk,BROOK TROUT,2400,3,-69.8750945996,45.204817706
1390,Somerset,2024-05-22,CHASE P,Moscow,BROOK TROUT,600,10,-69.8877991878,45.1587618541
1391,Somerset,2024-05-22,MOXIE P,The Forks Plt,L.L. SALMON,500,7,-69.8471601834,45.3178109414
1392,Somerset,2024-05-22,PALMER P,Mayfield Twp,BROOK TROUT,650,10,-69.7311432206,45.167893849
1393,Somerset,2024-05-23,CHUB P,Hobbstown Twp,BROOK TROUT,250,10,-70.3047256985,45.4592893633
1394,Somerset,2024-05-23,SPENCER L,Hobbstown Twp,L.L. SALMON,350,7,-70.294152392,45.3973812114
1395,Somerset,2024-05-23,WEST OUTLET (MOOSEHEAD L),Taunton & Raynham Academy Grant,BROOK TROUT,600,10,-69.7608342344,45.6419484999
1396,Somerset,2024-05-28,KENNEBEC R,Anson,BROWN TROUT,2000,9,44.6939,-69.3815
1397,Somerset,2024-05-28,MILL STREAM,Embden,BROOK TROUT,70,10,44.6939,-69.3815
1398,Somerset,2024-05-29,DEAD RIVER,T3 R4 BKP WKR,L.L. SALMON,100,7,-70.2628255011,45.2361797443
1399,Somerset,2024-05-29,DEAD RIVER,T3 R4 BKP WKR,BROOK TROUT,1300,9,-70.2628255011,45.2361797443
1400,Somerset,2024-05-29,SPRING L,T3 R4 BKP WKR,BROOK TROUT,1400,9,-70.2628255011,45.2361797443
1401,Somerset,2024-05-29,TIBBETTS P,Concord Twp,BROOK TROUT,100,10,-69.8656044734,45.0088340304
1402,Somerset,2024-05-30,LONG P,Long Pond Twp,BROOK TROUT,3000,10,-70.098926502,45.6284758561
1403,Somerset,2024-05-30,MOXIE P,The Forks Plt,BROOK TROUT,2800,10,-69.8471601834,45.3178109414
1404,Somerset,2024-06-05,CARRABASSETT R,New Portland,RAINBOW TROUT,200,11,-70.2012267772,45.045746546
1405,Somerset,2024-06-06,TIBBETTS P,Concord Twp,BROOK TROUT,100,10,-69.8656044734,45.0088340304
1406,Somerset,2024-06-07,KENNEBEC R,Embden,BROWN TROUT,650,9,44.6939,-69.3815
1407,Somerset,2024-06-10,WYMAN L,Moscow,SPLAKE,650,10,-69.9395326774,45.0911426711
1408,Somerset,2024-06-25,KENNEBEC R,Solon,BROOK TROUT,200,10,44.6939,-69.3815
1409,Somerset,2024-09-24,KENNEBEC R,Sapling Twp,BROOK TROUT,800,12,-69.7717105901,45.5830323427
1410,Somerset,2024-09-26,AUSTIN P,Bald Mountain Twp T2 R3,BROOK TROUT,550,12,-69.7476761321,45.2098903705
1411,Somerset,2024-09-26,AUSTIN P (LITTLE),Bald Mountain Twp T2 R3,BROOK TROUT,3800,6,-69.7772220733,45.2266794348
1412,Somerset,2024-09-26,WEST OUTLET (MOOSEHEAD L),Taunton & Raynham Academy Grant,BROOK TROUT,400,12,-69.7608342344,45.6419484999
1413,Somerset,2024-09-27,MACDOUGALL P,Caratunk,BROOK TROUT,100,12,-69.9843445427,45.1720845728
1414,Somerset,2024-09-30,BEAVER P,Forsyth Twp,BROOK TROUT,150,6,-70.431288092,45.6736318765
1415,Somerset,2024-09-30,CLEARWATER P,Attean Twp,BROOK TROUT,350,7,-70.3637623049,45.5863052025
1416,Somerset,2024-09-30,DAYMOND P,Moose River,BROOK TROUT,200,7,-70.2701944199,45.6955780899
1417,Somerset,2024-09-30,DEMO P,Rockwood Strip T2 R1 NBKP,BROOK TROUT,3800,7,-69.9662904396,45.6502172545
1418,Somerset,2024-09-30,FISH P,Thorndike Twp,BROOK TROUT,3050,7,-70.1279378984,45.7456404907
